file,whisper_text,correct_text
atcosim_train6988.wav,lufthansa 4652 climb to flight level 320,lufthansa 4652 climb to flight level 320
atcosim_train6989.wav,netherlands 414 good afternoon radar contact,netherlands 414 good afternoon radar contact
atcosim_train6990.wav,ltu 7756 geneva 13315 good bye,ltu 7756 geneva 13315 good bye
atcosim_train6991.wav, Unites 69  good morning descend to flight level 290,united 69 good morning descend to flight level 290
atcosim_train6992.wav,alitalia 117 good morning descend to flight level 340,alitalia 117 good morning descend to flight level 340
atcosim_train6993.wav, shamrock 4822 tauti traffic nav descend to flight level 250,shamrock 4822 just clear of traffic now descend to flight level 250
atcosim_train6994.wav,alitalia 401 good morning radar contact,alitalia 401 good morning radar contact
atcosim_train6995.wav,lufthansa 4575 good afternoon climb to flight level 320,lufthansa 4575 good afternoon climb to flight level 320
atcosim_train6996.wav, alitalija 117 descend to flight level 330,alitalia 117 descend to flight level 330
atcosim_train6997.wav,united 69 contact milan 13452 good bye,united 69 contact milan 13452 good bye
atcosim_train6998.wav,transwede 107 geneva 13315 good bye,transwede 107 geneva 13315 good bye
atcosim_train6999.wav,shamrock 4822 contact milan 13452 good day,shamrock 4822 contact milan 13452 good day
atcosim_train7000.wav, alitalija 117 descend to flight level 290,alitalia 117 descend to flight level 290
atcosim_train7001.wav,alitalia 292 contact rhein 120.92 good bye,alitalia 292 contact rhein 120.92 good bye
atcosim_train7002.wav,lufthansa 4652 climb to flight level 340,lufthansa 4652 climb to flight level 340
atcosim_train7003.wav,sabena 826 alfa rhein 12092 good bye,sabena 826 alfa rhein 12092 good bye
atcosim_train7004.wav,alitalia 117 descend to flight level 270,alitalia 117 descend to flight level 270
atcosim_train7005.wav,contact milan 134.52 good bye,contact milan 134.52 good bye
atcosim_train7006.wav,lufthansa 8221 descend to flight level 290,lufthansa 8221 descend to flight level 290
atcosim_train7007.wav,lufthansa 4416 good afternoon maintain level 300,lufthansa 4416 good afternoon maintain level 300
atcosim_train7008.wav,lufthansa 8221 contact milan 13452 tschuss,lufthansa 8221 contact milan 13452 tschuss
atcosim_train7009.wav,netherlands 414 descend to flight level 290,netherlands 414 descend to flight level 290
atcosim_train7010.wav,jet aviation 701 good afternoon squawk 2732,jet aviation 701 good afternoon squawk 2732
atcosim_train7011.wav,lufthansa 4575 contact rhein 132.4 good bye,lufthansa 4575 contact rhein 132.4 good bye
atcosim_train7012.wav,lufthansa 4652 resume own navigation to st prex,lufthansa 4652 resume own navigation to st prex
atcosim_train7013.wav,turkair 925 is identified maintain level 320 set course direct to morok,turkair 925 is identified maintain level 320 set course direct to morok
atcosim_train7014.wav,jeti aviesiem 701 visu identijai,jet aviation 701 is identified
atcosim_train7015.wav, netherlands 414 descend to flight level 250,netherlands 414 descend to flight level 250
atcosim_train7016.wav, lufthansa 4652 geneva 13315 tschuss,lufthansa 4652 geneva 13315 tschuss
atcosim_train7017.wav,jet aviation 701 turn left heading 250,jet aviation 701 turn left heading 250
atcosim_train7018.wav,netherlands 414 milan 13452 bye bye,netherlands 414 milan 13452 good bye
atcosim_train7019.wav, alitalija 487 gulds morning maintain level 340 trasadingens ar onno,alitalia 487 good morning maintain level 340 trasadingen saronno
atcosim_train7020.wav,aero lloyd 590 milan 13452 good bye,aero lloyd 590 milan 13452 good bye
atcosim_train7021.wav,alitalia 485 good afternoon descend to flight level 310,alitalia 485 good afternoon descend to flight level 310
atcosim_train7022.wav,alitalia 485 descend to flight level 250 good rate until passing 290,alitalia 485 descend to flight level 250 good rate until passing 290
atcosim_train7023.wav,lauda 6869 good morning descend to flight level 290,lauda 6869 good morning descend to flight level 290
atcosim_train7024.wav,alitalia 487 turn left to canne,alitalia 487 turn left to canne
atcosim_train7025.wav, alitalija 487 descend to flight level 330,alitalia 487 descend to flight level 330
atcosim_train7026.wav,lauda 6869 resume own navigation to fusse,lauda 6869 resume own navigation to fusse
atcosim_train7027.wav, alitalija 485 milan 13452,alitalia 485 milan 13452
atcosim_train7028.wav,delta 76 good afternoon descend to flight level 340,delta 76 good afternoon descend to flight level 340
atcosim_train7029.wav,delta 76 resume own navigation to fusse,delta 76 resume own navigation to fusse
atcosim_train7030.wav,lufthansa 3556 good afternoon maintain 290 trasadingen canne,lufthansa 3556 good afternoon maintain 290 trasadingen canne
atcosim_train7031.wav,alitalia 401 milan 13452 ciao,alitalia 401 milan 13452 ciao
atcosim_train7032.wav,turkair 925 reiz 1344 good bye,turkair 925 reims 1344 good bye
atcosim_train7033.wav,sabena 9369 good morning maintain level 300 willisau st prex,sabena 9369 good morning maintain level 300 willisau st prex
atcosim_train7034.wav, delta 76 descend to flight level 290,delta 76 descend to flight level 290
atcosim_train7035.wav,good afternoon continental 45 roger,good afternoon continental 45 roger
atcosim_train7036.wav,good morning alitalia 149 radar contact,good morning alitalia 149 radar contact
atcosim_train7037.wav,delta 76 milan 13452 good bye,delta 76 milan 13452 good bye
atcosim_train7038.wav, lauda 6869 contact milan 13452 good bye,lauda 6869 contact milan 13452 good bye
atcosim_train7039.wav,lufthansa 4376 good afternoon radar contact,lufthansa 4376 good afternoon radar contact
atcosim_train7040.wav,alitalia 426 good morning squawk 2763,alitalia 426 good morning squawk 2763
atcosim_train7041.wav,hapag lloyd 3551 good morning descend to flight level 340,hapag lloyd 3551 good morning descend to flight level 340
atcosim_train7042.wav,air malta 3470 good morning squawk 2733,air malta 3470 good morning squawk 2733
atcosim_train7043.wav,hapag lloyd 3551 descend to flight level 250,hapag lloyd 3551 descend to flight level 250
atcosim_train7044.wav,thank you,thank you
atcosim_train7045.wav,israeli 686 heading 010,israeli 686 heading 010
atcosim_train7046.wav,good afternoon air france 3261 squawk 2724,good afternoon air france 3261 squawk 2724
atcosim_train7047.wav,aero lloyd 560 good morning radar contact maintain level 330 trasadingen st prei,aero lloyd 560 good morning radar contact maintain level 330 trasadingen st prex
atcosim_train7048.wav,air france 3261 radar contact stop your climb flight level 290 ra  route via trasadingen st prex,air france 3261 radar contact stop your climb flight level 290 ra  route via trasadingen st prex
atcosim_train7049.wav,austrian 22 climb to flight level 330,austrian 22 climb to flight level 330
atcosim_train7050.wav,air malta 4 good morning squawk 2735,air malta 4 good morning squawk 2735
atcosim_train7051.wav,israeli 686 heading of 360,israeli 686 heading of 360
atcosim_train7052.wav,blue 572 good morning radar contact descend flight level 250,blue 572 good morning radar contact descend flight level 250
atcosim_train7053.wav,french air force 4234 contact reims 134.4 bye bye,french air force 4234 contact reims 134.4 bye bye
atcosim_train7054.wav,trans avia 381 resume own navigation direct canne,trans avia 381 resume own navigation direct canne
atcosim_train7055.wav,israeli 686 resume own navigation zurich east tango,israeli 686 resume own navigation zurich east tango
atcosim_train7056.wav,air malta 4 radar contact maintain 340 trasadingen karlsruhe,air malta 4 radar contact maintain 340 trasadingen karlsruhe
atcosim_train7057.wav,lufthansa 4356 good morning squawk 2712,lufthansa 4356 good morning squawk 2712
atcosim_train7058.wav,austrian 22 contact milan 13452 bye,austrian 22 contact milan 13452 bye
atcosim_train7059.wav,lufthansa 4356 radar contact climb flight level 320 route via trasadingen hochwald morok,lufthansa 4356 radar contact climb flight level 320 route via trasadingen hochwald morok
atcosim_train7060.wav,lufthansa 5318 contact milan 13452 bye,lufthansa 5318 contact milan 13452 bye
atcosim_train7061.wav,blue 572 contact milan on 13452 bye,blue 572 contact milan on 13452 bye
atcosim_train7062.wav,good morning sabena 7816 squawk 2716,good morning sabena 7816 squawk 2716
atcosim_train7063.wav,good morning lufthansa 8268 radar contact 370 is occupied could you accept 390 to cruise,good morning lufthansa 8268 radar contact 3708 is occupied could you accept 390 to cruise
atcosim_train7064.wav,roger call you back shortly with climb,roger call you back shortly with climb
atcosim_train7065.wav,transwede 3571 set course direct trasadingen,transwede 3571 set course direct trasadingen
atcosim_train7066.wav,trans avia 381 contact milan 13452 bye,trans avia 381 contact milan 13452 bye
atcosim_train7067.wav,lufthansa 8268 climb flight level 340,lufthansa 8268 climb flight level 340
atcosim_train7068.wav,that s correct lufthansa 8268 further climb contact radar on 133 point 4 bye,that s correct lufthansa 8268 further climb contact radar on 133 point 4 bye
atcosim_train7069.wav,swiss air 6520 contact rhein control on 120.92 bye,swiss air 6520 contact rhein control on 120.92 bye
atcosim_train7070.wav,sabena 7816 radar contact route trasadingen karlsruhe,sabena 7816 radar contact route trasadingen karlsruhe
atcosim_train7071.wav,good morning lufthansa 4723 radar contact continue direct zurich east fusse,good morning lufthansa 4723 radar contact continue direct zurich east fusse
atcosim_train7072.wav,good morning foxtrot sierra india radar contact maintain flight level 310 route trasadingen canne,good morning foxtrot sierra india radar contact maintain flight level 310 route trasadingen canne
atcosim_train7073.wav,lufthansa triple 50 good morning squawk 2757,lufthansa triple 50 good morning squawk 2757
atcosim_train7074.wav,israeli 686 contact rhein control 132.4 bye,israeli 686 contact rhein control 132.4 bye
atcosim_train7075.wav,lufthansa triple 50 radar contact proceed via trasadingen st prex climb flight level 290,lufthansa triple 50 radar contact proceed via trasadingen st prex climb flight level 290
atcosim_train7076.wav,air inter 320 papa hotel good morning squawk 2712,air inter 320 papa hotel good morning squawk 2712
atcosim_train7077.wav,good morning lufthansa 3577 squawk 2766,good morning lufthansa 3577 squawk 2766
atcosim_train7078.wav,hapag lloyd 653 good morning radar contact route via trasadingen st prex climb flight level 340,hapag lloyd 653 good morning radar contact route via trasadingen st prex climb flight level 340
atcosim_train7079.wav,that s correct further climb clearance radar 134 point 6 bye correction 1334 bye,that s correct further climb clearance radar 134 point 6 bye correction 1334 bye
atcosim_train7080.wav,lufthansa 4356 contact reims 1344 bye,lufthansa 4356 contact reims 1344 bye
atcosim_train7081.wav,jetcom 133 good morning radar contact climb flight level 310,jetcom 133 good morning radar contact climb flight level 310
atcosim_train7082.wav,hamburg air 2546 good morning radar contact continue climb flight level 290,hamburg air 2546 good morning radar contact continue climb flight level 290
atcosim_train7083.wav,air france 3261 report your mach number,air france 3261 report your mach number
atcosim_train7084.wav,hamburg air 2546 your cruising mach number 60 or less,hamburg air 2546 your cruising mach number 60 or less
atcosim_train7085.wav,air france 3261 please make your mach point 60 or more due to succeeding traffic,air france 3261 please make your mach point 60 or more due to succeeding traffic
atcosim_train7086.wav,thank you,thank you
atcosim_train7087.wav,transwede 3571 contact reims 1344 bye,transwede 3571 contact reims 1344 bye
atcosim_train7088.wav,o kato komeen kii 59,okaydoke make it 59
atcosim_train7089.wav,hamburg air 2546 mach point 59 or less or do you prefer 330 to cruise,hamburg air 2546 mach point 59 or less or do you prefer 330 to cruise
atcosim_train7090.wav,hamburg air 2546 roger continue climb flight level 330,hamburg air 2546 roger continue climb flight level 330
atcosim_train7091.wav,air france 3261 no further speed restrictions,air france 3261 no further speed restrictions
atcosim_train7092.wav,and hamburg air 2546 no speed restrictions,and hamburg air 2546 no speed restrictions
atcosim_train7093.wav,aero lloyd 560 geneva 13315 bye,aero lloyd 560 geneva 13315 bye
atcosim_train7094.wav,jetcom 133 continue climb flight level 340,jetcom 133 continue climb flight level 340
atcosim_train7095.wav,air malta 004 turn right 10 degrees,air malta 004 turn right 10 degrees
atcosim_train7096.wav,hap  air malta 004 further right turn heading of 020,hap  air malta 004 further right turn heading of 020
atcosim_train7097.wav,lufthansa 4723 descend flight level 310,lufthansa 4723 descend flight level 310
atcosim_train7098.wav,lufthansa 3577 radar contact route ageri zurichi snäli,lufthansa 3577 radar contact route ageri zurich east nelli
atcosim_train7099.wav,air france 3261 contact geneva 13315 bye bye,air france 3261 contact geneva 13315 bye bye
